plant_ID	treat	date_flow	CW	CH	CA	SL	pl_height	nb_tot_fl	nb_fr	fruit_set	FM	fitness	sample_day	sc_sample_N	sc_sample_D	nb_open_fl_N	nb_open_fl_D	beta_myrcene_D	amyl_acetate_D	heptanal_D	hexyl_acetate_D	6_methyl_5_hepten_2_one_D	1_hexanol_D	heptyl_acetate_D	2_ethylhexylacetate_D	cyclosativene_D	benzaldehyde_D	unknown_1_D	nonyl_acetate_D	alpha_santalene_D	trans_alpha_bergamotene_D	phenylacetaldehyde_D	decyl_acetate_D	alpha_terpineol_D	Z_5_dodecenal_D	benzyl_acetate_D	ZE_alpha_farnesene_D	trans_geraniol_D	decanol_D	3_4_dimethoxytoluene_D	decen_1_ol_D	2_phenylethylacetate_D	benzyl_alcohol_D	dodecyl_acetate_D	2_phenylethanol_D	Z_5_dodecenyl_acetate_D	phenylpropyl_acetate_D	methyleugenol_D	benzenepropanol_D	p_cresol_D	Z_methylisoeugenol_D	tetradecyl_acetate_D	hexadecanal_D	2_aminobenzaldehyde_D	eugenol_D	1_tetradecanol_D	E_methylisoeugenol_D	tetradecen_1_ol_D	elemicin_D	asarone_D	hexadecyl_acetate_D	E_isoeugenol_D	Z_11_hexadecenyl_acetate_D	1_hexadecanol_D	isoelemicin_D	methylvanillin_D	hexadecen_1_ol_D	indole_D	unknown_2_D	3_4_5_trimethoxybenzaldehyde_D	vanillin_D	sem_inflo_D	sem_per_fl_D	beta_myrcene_N	amyl_acetate_N	heptanal_N	hexyl_acetate_N	6_methyl_5_hepten_2_one_N	1_hexanol_N	heptyl_acetate_N	2_ethylhexylacetate_N	cyclosativene_N	benzaldehyde_N	unknown_1_N	nonyl_acetate_N	alpha_santalene_N	trans_alpha_bergamotene_N	phenylacetaldehyde_N	decyl_acetate_N	alpha_terpineol_N	Z_5_dodecenal_N	benzyl_acetate_N	ZE_alpha_farnesene_N	trans_geraniol_N	decanol_N	3_4_dimethoxytoluene_N	decen_1_ol_N	2_phenylethylacetate_N	benzyl_alcohol_N	dodecyl_acetate_N	2_phenylethanol_N	Z_5_dodecenyl_acetate_N	phenylpropyl_acetate_N	methyleugenol_N	benzenepropanol_N	p_cresol_N	Z_methylisoeugenol_N	tetradecyl_acetate_N	hexadecanal_N	2_aminobenzaldehyde_N	eugenol_N	1_tetradecanol_N	E_methylisoeugenol_N	tetradecen_1_ol_N	elemicin_N	asarone_N	hexadecyl_acetate_N	E_isoeugenol_N	Z_11_hexadecenyl_acetate_N	1_hexadecanol_N	isoelemicin_N	methylvanillin_N	hexadecen_1_ol_N	indole_N	unknown_2_N	3_4_5_trimethoxybenzaldehyde_N	vanillin_N	sem_inflo_N	sem_per_fl_N
42	HP	167	12.2	8.71	106.262	12.25	210	19	19	1	8.22	156.18	D4	S393	S341	15	15	0	0	0.021459425	0	0	0	0	0	0	0	0	0	0	0	0.095150252	0	0	0	0	0	0	0.00884521	0	0.004819896	0.004172395	0	0	0.155116407	0	0	0	0	0	0	0	0	0	0	0.095993752	0	0	0.016226215	0.010295752	0	0	0	0.036909854	0	0	0.006773951	0.018171462	0.009468338	0.017089988	0	0.500492897	0.033366193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.508218463	0	0	0	0	0	0	0	0	0	0.003210611	0.004713651	0	0.24328156	0	0	0	0	0	0	0	0	0.045671839	0	0.010365321	0	0	0	0	0	0	0	0	0	0	0	0.12688528	0.024949793	0.008461872	0	0.97575839	0.065050559
43	C	162	10.99	7.57	83.1943	12.45	240	29	23	0.793103448	8.21	188.83	D1	S70	S19	22	22	0	0	0	0.01897109	0	0	0.006892584	0.014380266	0	0	0	0	0	0	0.014924517	0	0	0	0	0	0	0	0	0	0.067040929	0.002982771	0	0.018865598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.144057755	0.00654808	0	0.001394758	0.022543513	0.026006323	0	0	0.006382459	0	0	0	0	0	0	0	0.026526692	0	0	0	0	0	0	0	0	0	0.052230348	0	0	0.029611226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.164695319	0.007486151
44	HP	165	11.16	6.77	75.5532	14.95	225	34	33	0.970588235	5.193333333	171.38	D4	S379	S327	20	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008342221	0	0	0	0	0	0	0	0.00259295	0	0	0	0	0.15063185	0	0	0	0	0.002502799	0	0	0	0	0	0.014335068	0	0	0	0	0	0	0	0.031472027	0	0	0	0	0	0	0	0.209876915	0.011659829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02702556	0	0	0	0	0	0	0	0	0	0	0	0	0.198772286	0	0	0	0	0	0	0	0	0.01122851	0	0	0	0.001141479	0	0	0	0	0	0	0	0	0	0.036081846	0.018816609	0	0	0.29306629	0.014653315
45	C	165	11.19	9.06	101.3814	14.26	205	13	13	1	12.66666667	164.6666667	D4	S388	S336	11	11	0	0	0	0.022890932	0	0	0.010960578	0	0	0	0	0	0	0	0.039924629	0	0.00180959	0	0	0	0	0	0	0	0.135334445	0	0	0.065157394	0.003511132	0	0	0	0	0	0.028583245	0	0	0	0.036929828	0	0	0	0	0	0	0	0.020379468	0	0	0	0.012918144	0	0	0	0.378399385	0.034399944	0	0	0	0.0166396	0	0	0.006607346	0	0	0	0	0	0	0	0.156059178	0	0	0	0	0	0	0	0	0	0.080581967	0	0	0.075531043	0	0	0	0	0	0	0	0	0.016356885	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003369982	0.013524526	0	0	0.368670527	0.033515502
47	C	166	10.87	7.11	77.2857	10.44	250	20	15	0.75	6.176666667	92.65	D4	S380	S328	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005254426	0	0	0	0	0	0	0.005030645	0.001951842	0	0	0	0	0.103335403	0	0	0	0	0	0	0	0	0	0	0.028571422	0	0	0	0	0	0	0	0.008426533	0	0	0	0	0	0	0	0.152570271	0.010897877	0	0	0	0.004382201	0	0	0	0	0	0	0	0	0	0	0.159637831	0	0	0	0	0	0	0	0	0	0	0	0	0.10725044	0	0	0	0	0	0	0	0	0.011711227	0	0.008832132	0	0	0	0	0	0	0	0	0	0	0	0.021863414	0.012683059	0.005677809	0	0.332038113	0.023717008
48	HP	161	9.13	7.18	65.5534	11.55	269	30	30	1	7.633333333	229	D2	S162	S111	22	25	0	0	0.024373507	0.029306828	0	0	0.008961814	0.002499001	0	0	0	0.002192643	0	0	0.01213058	0.002265062	0	0	0	0	0	0	0	0	0.125748874	0	0.003366826	0.095242826	0.013677527	0	0	0	0	0	0.016517119	0	0	0	0.052986408	0	0	0	0	0	0	0	0.009524224	0	0	0.005531722	0	0	0	0	0.404324961	0.016172998	0	0	0	0.014059598	0	0	0.00572417	0	0	0	0	0	0	0	0.143211193	0	0	0	0	0	0	0	0	0	0.082395825	0	0	0.081622557	0	0	0	0	0	0	0	0	0.003202893	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009528804	0.007099117	0	0	0.346844157	0.015765644
49	C	162	11.63	8.14	94.6682	14.35	354	41	37	0.902439024	10.27	379.99	D1	S67	S16	36	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008966965	0.012463672	0	0	0	0	0	0	0	0	0	0	0	0	0.055107266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.076537903	0.001779951	0	0	0	0	0	0	0	0.001801543	0	0	0	0	0	0.005301246	0.253635297	0	0	0	0	0	0	0	0	0	0.001883983	0.003348077	0	0.121698712	0	0	0.006037002	0	0	0	0	0	0.006206002	0.008889507	0	0.01018055	0	0.001256599	0	0	0.030278788	0	0	0.011668065	0	0	0.062729468	0	0	0	0.524914839	0.014580968
50	HP	168	12.63	7.82	98.7666	16.33	283	28	28	1	7.896666667	221.1066667	D4	S381	S329	22	24	0	0	0	0.019566932	0	0	0.011454358	0	0	0	0	0	0	0	0.034723233	0	0	0	0	0	0	0	0	0	0.094033836	0	0	0.074401835	0.011982065	0	0	0	0	0	0.015203238	0	0.00322025	0	0.022513727	0	0	0.002232927	0	0	0	0	0	0	0	0	0.008229843	0.003816039	0.00700544	0	0.308383723	0.012849322	0	0	0	0.035066024	0	0	0.018496437	0	0	0	0	0	0	0	0.108304718	0	0	0	0	0	0	0	0	0	0.109371267	0	0	0.077994246	0	0	0	0	0	0	0	0	0.011242487	0	0.0063616	0	0	0	0	0	0	0	0	0	0	0	0.005231077	0.006813732	0	0	0.378881588	0.01722189
51	C	168	13.01	8.15	106.0315	17.81	359	38	30	0.789473684	7.613333333	228.4	D8	S807	S763	26	22	0	0.013411644	0	0.053977881	0	0	0.018181244	0	0	0	0	0	0	0	0.075624988	0	0	0	0	0	0	0	0.002073604	0	0.148487151	0	0	0.076950233	0.009180443	0	0	0	0	0	0.012156044	0.005149999	0.002778895	0	0.019073566	0	0	0	0.000832461	0.001765665	0	0	0.016685845	0	0	0	0.010307277	0.012040801	0.017370552	0	0.496048293	0.02254765	0	0	0	0.04828799	0	0	0	0	0	0	0	0	0	0	0.048574555	0	0	0	0	0	0	0	0	0	0.04270437	0	0	0.026354348	0	0	0	0	0	0	0	0	0.005589319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.171510582	0.006596561
56	HP	165	12.31	6.46	79.5226	14.48	240	27	25	0.925925926	7.02	175.5	D4	S384	S332	22	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021536095	0	0	0	0	0	0	0.005450439	0	0	0	0	0	0.048488821	0	0	0	0	0	0	0	0	0.006436938	0	0.015945512	0	0	0.005374294	0	0	0	0	0	0	0.007904702	0	0.007570107	0.004966672	0.00594596	0	0.12961954	0.006822081	0	0	0	0.009911305	0	0	0	0	0	0	0	0	0	0	0.672348213	0	0	0.004912147	0	0	0	0.016331947	0	0	0.008044172	0.003382539	0	0.284672008	0	0	0.06033205	0	0	0	0	0	0.032991774	0.045599516	0.016678298	0	0.003859374	0.006065433	0	0	0	0	0	0	0.008199417	0	0.067860093	0.022334812	0	0	1.263523098	0.057432868
57	C	166	12.75	7.39	94.2225	13.06	255	29	28	0.965517241	12.82	358.96	D4	S397	S345	20	18	0	0	0.066154531	0.007093545	0	0	0	0	0	0	0.007125909	0	0	0	0.0293628	0	0	0.009577842	0	0	0	0.043981479	0	0.009619538	0.006500945	0	0	0.207323185	0.016348654	0	0.167516962	0	0	0	0	0.005546565	0.003107739	0	0.100038739	0	0.04571785	0.004051354	0	0.003268305	0	0	0.052701876	0	0.030264393	0.010100504	0.033657687	0.008642887	0.009221074	0	0.876924363	0.04871802	0	0	0	0.006291669	0	0	0	0	0	0	0	0	0	0	0.484809331	0	0	0	0	0	0	0.005243475	0	0	0.003329732	0	0	0.25415164	0	0	0.018829404	0	0	0	0	0	0.09415287	0	0	0	0	0	0	0	0	0	0	0	0	0	0.065807173	0.034068457	0	0	0.966683751	0.048334188
58	HP	165	12.2	6.32	77.104	13.16	215	24	22	0.916666667	6.086666667	133.9066667	D4	S390	S338	18	20	0	0.01871401	0	0.046325795	0	0	0.01354317	0	0	0	0	0	0	0	0.027946384	0	0	0	0	0	0	0.005334569	0	0	0.17787673	0	0	0.078295743	0.007187071	0	0	0	0.004241207	0	0.024050693	0	0	0	0.0409625	0	0	0.00302021	0	0	0	0	0.008353495	0	0	0	0.012656923	0.030108815	0	0	0.498617315	0.024930866	0	0	0	0.033191834	0	0	0.009965095	0	0	0	0	0	0	0	0.297398863	0	0	0	0	0	0	0	0	0	0.130393938	0	0	0.214427394	0	0	0	0	0	0	0	0	0.018631644	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030057985	0.019122539	0.008585328	0	0.76177462	0.042320812
59	C	167	11.9	7.01	83.419	12.91	304	42	42	1	11.22666667	471.52	D4	S391	S339	38	38	0	0.010331154	0	0.07419602	0	0	0.02317926	0	0	0	0	0	0	0	0.072925677	0	0	0	0	0.005382697	0.001182993	0	0	0	0.589838835	0.001119863	0	0.21711141	0.03646454	0	0	0	0	0	0.033667882	0.015575778	0	0	0.103380123	0	0.001030096	0	0	0.002103264	0	0.002877323	0.0450958	0	0	0.005827623	0.027688833	0.004424521	0.011737189	0	1.285140881	0.033819497	0	0	0	0.082787756	0	0	0.008709445	0	0	0	0	0	0	0	0.751854909	0	0	0	0	0	0	0	0	0	0.259488101	0.011931935	0	0.179819768	0	0	0	0	0	0	0	0	0.018572287	0	0.018767506	0	0	0	0	0	0	0	0	0	0	0	0.034244062	0.026024369	0	0	1.392200138	0.036636846
60	HP	164	11.99	7.06	84.6494	14.31	246	23	23	1	6.076666667	139.7633333	D4	S392	S340	18	16	0	0	0	0.018780255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068840882	0	0	0.076486696	0	0	0	0	0	0	0.005740834	0	0	0	0.01330502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.183153687	0.011447105	0	0	0	0.019885887	0	0	0	0	0	0	0	0	0	0	0.111811417	0	0	0	0	0	0	0	0	0	0.049453257	0	0	0.117623472	0	0	0.024620199	0	0	0	0	0	0.011193879	0	0.01518542	0	0	0	0	0	0	0	0	0	0	0	0.006374195	0.01919376	0	0	0.375341486	0.020852305
61	C	163	10.87	6.49	70.5463	11.55	255	21	21	1	9.24	194.04	D4	S395	S343	18	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016211503	0	0	0	0	0	0	0	0.003634725	0	0.005431679	0	0	0.12294114	0	0	0	0	0.012877805	0	0	0	0	0	0.01806215	0	0	0.002006978	0	0	0	0	0.031430669	0	0	0	0	0	0.006603227	0	0.219199876	0.010438089	0	0	0	0.006345145	0	0	0	0	0	0	0	0	0	0	0.324224745	0	0	0	0	0	0	0	0	0	0.004672158	0.004148777	0	0.320446528	0	0	0	0	0	0	0	0	0.010042263	0	0	0	0	0	0	0	0	0	0	0	0.005968608	0	0.072236899	0.025881363	0	0	0.773966486	0.042998138
62	HP	166	12.04	6.78	81.6312	13.36	245	26	24	0.923076923	6.68	160.32	D4	S396	S344	22	22	0	0	0.046204113	0.025645553	0	0	0.017414796	0	0	0	0	0	0	0	0.004818782	0	0	0.005055218	0	0	0	0.010273314	0.001377613	0	0.10761075	0	0	0.10449034	0.009698349	0	0	0	0	0	0.007807309	0	0.002972543	0	0.049916024	0	0.003536032	0	0	0.00452852	0	0	0.00986971	0	0	0.005287644	0.00986641	0	0	0	0.42637302	0.019380592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125261575	0	0	0	0	0	0	0	0	0	0.021325453	0	0	0.111080368	0	0	0	0	0	0	0	0	0.012570409	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003127497	0.028578275	0	0	0.301943577	0.013724708
63	C	167	11.77	6.12	72.0324	13.5	263	24	21	0.875	11.19666667	235.13	D4	S400	S348	22	19	0	0	0	0.012700689	0	0	0	0	0	0	0	0	0	0	0.003924717	0	0	0	0	0	0	0.00899978	0.001502552	0	0.011620202	0	0	0.204245603	0	0	0	0	0.007939989	0	0	0	0.002757714	0	0.086650027	0	0	0.00450267	0	0	0	0	0.075576056	0	0	0	0	0	0	0	0.420419999	0.022127368	0	0	0	0.017614817	0	0	0	0	0	0	0	0	0	0	0.934134736	0.014300971	0	0	0	0	0	0	0	0	0.013288535	0.008327888	0	0.634872143	0	0	0.146667648	0	0	0	0	0	0.18770193	0.316062512	0.00880702	0	0	0.016421298	0	0	0	0	0	0	0.010112993	0	0.166679411	0.027987628	0.008274766	0.007737344	2.51899164	0.11449962
64	HP	164	12.2	6.11	74.542	14.21	345	42	40	0.952380952	8.906666667	356.2666667	D4	S398	S346	30	28	0	0	0	0	0	0.0380535	0	0	0	0	0.007020859	0	0	0.008031051	0.129263697	0	0	0	0	0.005113628	0	0.009885653	0	0.004283036	0.004879116	0.003692357	0	0.363062848	0.008588503	0	0.17245759	0	0	0	0	0.003535493	0.024061189	0.055030019	0.136200156	0.05653692	0.011355489	0.045532853	0.016973939	0	0	0	0.080852107	0.026161226	0	0.014898692	0.187125818	0.008234443	0.008371646	0	1.429201828	0.051042922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.325268244	0.010610811	0	0	0	0	0	0	0	0	0	0	0	0.191881243	0	0	0.030391304	0	0	0	0	0	0.090083992	0.087947549	0	0	0	0.004630648	0	0	0	0	0	0	0	0	0.017444451	0.02147147	0	0	0.779729712	0.02599099
65	C	163	11.78	8.04	94.7112	15.4	345	44	40	0.909090909	10.80666667	432.2666667	D4	S399	S347	38	38	0	0	0	0	0	0	0	0	0	0.02002627	0	0	0	0	0.012165607	0	0	0	0	0	0	0	0	0	0	0	0	0.074833491	0	0	0	0	0	0	0	0	0	0	0.021831075	0	0	0	0	0	0	0	0.010427238	0	0	0	0	0.018476505	0.011758936	0	0.169519122	0.00446103	0	0	0	0.005863694	0	0	0	0	0	0	0	0	0	0	0.207479055	0	0	0	0	0	0	0	0	0	0.003293684	0	0	0.294618555	0	0	0	0	0	0	0	0	0	0	0.008683763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.519938751	0.013682599
66	HP	164	12.81	8.36	107.0916	16.77	320	28	28	1	7.775	217.7	D4	S403	S351	20	18	0	0	0	0.005073242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0075419	0	0.005253866	0.012124795	0	0	0	0	0.089898699	0	0	0	0	0.013979746	0	0	0	0.023090997	0	0.013150191	0	0	0	0	0	0	0	0.015060637	0	0	0	0	0	0	0	0.185174073	0.010287449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.073957789	0	0	0	0	0	0	0	0	0	0	0	0	0.099571834	0	0	0	0	0.006088241	0	0	0	0.005985074	0	0.00672857	0	0	0	0	0	0	0	0	0	0	0	0.00739572	0.010881054	0	0	0.210608282	0.010530414
74	HP	162	11.66	6.38	74.3908	11.94	252	31	31	1	7.64	236.84	D4	S410	S358	26	26	0	0	0	0.007166794	0	0	0	0	0	0	0	0	0	0	0.018136477	0	0	0	0	0	0	0	0	0	0.014004533	0	0	0.051402548	0	0	0	0	0	0	0	0.011393289	0	0	0.024141586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.126245227	0.004855586	0	0	0	0.058497048	0	0	0.012449716	0	0	0	0	0	0	0	0.347593875	0	0	0	0	0	0	0	0	0	0.115280778	0	0	0.179570592	0	0	0.016521527	0	0	0	0	0	0.010962221	0.018147239	0.014289583	0.008354171	0	0	0	0	0	0	0	0	0.006897462	0	0.037675063	0.007848082	0.008277997	0	0.842365354	0.032398667
76	HP	166	11.97	7.29	87.2613	13.81	285	32	32	1	5.396666667	172.6933333	D7	S706	S656	12	14	0	0	0	0.031948041	0	0	0.009147419	0	0	0	0	0	0	0	0.026961705	0	0	0	0	0.009290313	0	0	0.001945257	0	0.051277455	0	0	0.07613513	0.004786685	0	0	0	0.002896743	0	0.010577953	0	0.002178176	0	0.030106256	0	0	0.009546357	0	0	0	0	0	0	0	0	0.002363916	0.006856901	0.01060438	0	0.286622687	0.020473049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008701657	0	0	0	0	0	0	0	0	0	0.004549671	0	0	0.002821627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016072955	0.001339413
77	C	163	13.15	8.7	114.405	17.46	261	25	18	0.72	11.06	199.08	D4	S385	S333	14	14	0	0	0	0.024940575	0	0	0	0	0	0	0	0	0	0	0.020498345	0	0	0	0	0	0	0	0	0	0.068386347	0	0	0.072973981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.186799248	0.013342803	0	0	0	0.019325127	0	0	0	0	0	0	0	0	0	0	0.219251777	0	0	0	0	0	0	0	0	0	0.07204923	0	0	0.034520236	0	0	0	0	0	0	0	0	0.027497968	0	0.009067963	0	0	0	0	0	0	0	0	0	0	0	0.008811561	0.020557039	0	0	0.411080901	0.029362922
78	HP	166	8.75	8.95	78.3125	11.04	184	22	16	0.727272727	6.16	98.56	D7	S707	S657	9	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003821238	0	0	0	0	0	0	0	0	0	0	0	0	0.02788379	0	0	0	0	0.016475102	0	0	0	0	0	0.015262818	0	0	0	0	0	0	0	0.010222364	0	0	0.009086516	0	0	0	0	0.082751828	0.007522893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003775778	0	0	0	0	0	0	0	0	0	0	0	0	0.010740382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01451616	0.001612907
79	C	162	11.21	7.87	88.2227	12.14	230	36	33	0.916666667	9.703333333	320.21	D1	S65	S14	22	19	0	0	0	0.015141405	0	0	0.009052717	0.003658531	0	0	0	0	0	0.006700183	0.031312695	0	0.001479505	0	0	0	0	0.007035714	0.001640591	0	0.166432859	0.005890489	0	0.190619818	0.006312858	0	0	0	0	0	0	0	0.003585089	0	0.012000894	0	0	0	0	0	0	0	0	0	0	0	0.010290588	0.006528521	0	0	0.477682457	0.025141182	0	0	0	0.011743271	0	0	0	0	0	0	0	0	0	0.005292266	0.116900555	0	0	0	0	0	0	0	0	0	0.063916255	0	0	0.113236409	0	0	0	0	0	0	0	0	0.010395084	0	0.010682313	0	0	0.004235997	0	0	0	0	0	0	0	0	0.00701028	0.007945694	0	0	0.351358124	0.015970824
80	HP	162	9.22	8.39	77.3558	10.63	228	25	25	1	6.136666667	153.4166667	D2	S163	S112	21	20	0	0	0	0.009112498	0	0	0	0	0	0	0	0	0	0	0.018027408	0	0	0	0	0	0	0	0	0	0.074740169	0	0	0.047796586	0	0	0	0	0	0	0.005511991	0	0	0	0.018090657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.173279309	0.008663965	0	0	0	0.009099676	0	0	0	0	0	0	0	0	0	0	0.173007921	0	0	0	0	0	0	0	0	0	0.105376059	0	0	0.065246591	0	0	0	0	0	0	0	0	0.004805535	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009103183	0	0	0	0.366638965	0.017458998
81	C	168	10.95	7.04	77.088	15.25	288	33	33	1	7.843333333	258.83	D7	S709	S659	18	20	0	0	0	0	0	0	0	0	0	0	0.009831592	0	0	0	0.04987658	0	0	0	0	0	0	0	0.003999434	0	0	0.004742172	0	0.109610008	0	0	0.002717362	0	0.00559798	0	0	0	0	0	0.014197384	0	0	0.011378286	0	0	0	0	0	0	0	0.005269914	0.002942957	0	0	0	0.220163669	0.011008183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114875087	0	0	0	0	0	0	0	0	0	0	0	0	0.063154916	0	0	0	0	0	0	0	0	0.008350355	0	0.007821653	0	0	0.005424398	0	0	0	0	0	0	0	0	0.009712983	0.017514601	0.008272178	0	0.235126171	0.013062565
82	HP	161	13.17	9.04	119.0568	13.58	320	31	31	1	7.826666667	242.6266667	D1	S66	S15	20	21	0	0	0	0.026980362	0	0	0.017154626	0.007768134	0	0	0	0	0	0	0.031347087	0	0	0	0	0	0	0.006240101	0	0	0.229807044	0.005082544	0	0.103851218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009119501	0	0	0	0	0	0	0	0.437350617	0.02082622	0	0	0	0.005868935	0	0	0	0.002130533	0	0	0	0	0	0	0.136677617	0	0	0	0	0	0	0	0	0	0.05805785	0.002987224	0	0.058502227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.264224386	0.013211219
83	C	166	13.51	7.72	104.2972	16.26	305	48	45	0.9375	10.38333333	467.25	D7	S708	S658	26	31	0	0	0	0	0	0	0	0	0	0.025557705	0.010460719	0	0	0	0.059207543	0	0	0	0	0	0.000675003	0.009245274	0.004089094	0	0.00365182	0.007032564	0	0.218503522	0.008839336	0	0.005855175	0	0	0	0	0	0.003247734	0	0.044439271	0	0	0.019445525	0	0	0	0	0.012273974	0	0	0.012335923	0.004166281	0	0	0	0.449026463	0.014484725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.347432468	0	0	0	0	0	0	0	0	0	0	0.005507913	0	0.199905894	0	0	0.028424703	0	0	0	0	0	0.036733815	0.042971444	0	0	0	0.038130824	0	0	0	0	0	0	0	0	0.019678365	0.020843693	0.012803907	0	0.752433026	0.028939732
84	HP	165	12.28	6.84	83.9952	15.67	275	18	18	1	12.21	219.78	D2	S161	S110	13	14	0	0	0.038958414	0.001625477	0	0	0	0	0	0	0.007918387	0	0	0	0.105249503	0	0	0	0	0	0	0.01745526	0.002745923	0	0	0	0	0.089012822	0.020581395	0	0	0	0.007438654	0	0	0.006248057	0	0	0.111895537	0	0.001827024	0	0	0	0	0	0.030262315	0	0.001864961	0.008965045	0	0	0	0	0.452048774	0.032289198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.579633542	0	0	0	0	0	0	0	0	0	0	0	0	0.192043389	0	0	0	0	0	0	0	0	0.032521141	0	0	0	0	0	0	0	0	0	0	0	0.008529881	0	0.078487877	0.021595344	0	0	0.912811174	0.070216244
85	C	162	11.64	7.23	84.1572	12.81	253	35	26	0.742857143	6.726666667	174.8933333	D2	S160	S109	30	29	0	0.007977017	0.035123	0.047431253	0	0	0.023164031	0.006653921	0	0	0	0.002563561	0	0	0.013584943	0.001288505	0	0	0	0	0	0	0	0	0.307820896	0	0.006265814	0.096245061	0.009069225	0	0.004961511	0	0	0	0.005226438	0	0	0	0.051925503	0	0	0.017334077	0	0	0	0	0.017560913	0	0	0.008365171	0	0	0	0	0.66256084	0.022846926	0	0	0	0.020589546	0	0	0.010956244	0	0	0	0	0	0	0	0.174457985	0	0	0	0	0	0	0	0	0	0.28502448	0	0	0.116387895	0	0	0.006320836	0	0	0	0	0	0.031388866	0.062641906	0	0	0	0.036907459	0	0	0	0	0	0	0	0	0.007745081	0	0	0	0.752420298	0.025080677
86	HP	163	11.26	6.84	77.0184	13.17	249	23	23	1	8.063333333	185.4566667	D4	S377	S325	18	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028680423	0	0.005019689	0	0	0	0	0.006403534	0	0	0	0	0	0.128488059	0	0	0	0	0	0	0	0.006523196	0	0	0.014939197	0	0.001438609	0	0	0	0	0	0.029209271	0	0	0	0	0	0	0	0.220701978	0.013793874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.271749607	0	0	0	0	0	0	0	0	0	0.00353399	0	0	0.200082422	0	0	0	0	0	0	0	0	0.010268203	0	0.011261872	0	0	0	0	0	0	0	0	0	0	0	0.018659783	0.020815846	0.006551522	0	0.542923245	0.030162403
87	C	163	9.81	6.79	66.6099	10.24	200	34	19	0.558823529	5.443333333	103.4233333	D4	S376	S324	26	26	0	0	0	0	0	0	0	0	0	0	0.009037929	0	0	0	0.004770645	0	0	0	0	0	0	0.005402874	0	0	0.005045636	0	0	0.103738103	0.009288317	0	0	0	0	0	0	0	0	0	0.034176613	0	0	0.003465385	0	0	0	0	0.011881485	0	0	0	0	0	0	0	0.186806987	0.007184884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.218459636	0	0	0	0	0	0	0	0	0	0	0	0	0.112360714	0	0	0.020622304	0	0	0	0	0	0.025642989	0.048201519	0	0	0	0.006389472	0	0	0	0	0	0	0	0	0.024561042	0.004425444	0	0	0.46066312	0.017717812
