PlantID	Year	Region	Population	NrFruits	RelfRS	PlantHeight_cm	InflorescenceLength_cm	NrFlowers	Z3Hexen1Ol_ngPerL	Styrene_ngPerL	Heptanal_ngPerL	alphaPinene_ngPerL	Benzaldehyde_ngPerL	Sabinene_ngPerL	betaPinene_ngPerL	6Methyl5Hepten2One_ngPerL	Z3HexenylAcetate_ngPerL	HexylAcetate_ngPerL	Limonene_ngPerL	BenzylAlcohol_ngPerL	Phenylacetaldehyde_ngPerL	PhenylethylAlcohol_ngPerL	BenzylAcetate_ngPerL	1Phenyl12Propanedione_ngPerL	Phenylethylacetate_ngPerL	1Phenyl23Butanedione_ngPerL	Eugenol_ngPerL	MethylEugenol_ngPerL	GeranylAcetone_ngPerL	Benzylbenzoate_ngPerL	ColourCode	Z_PlantHeight	Z_InflorescenceLength	Z_NrFlowers	Z_Z3Hexen1Ol	Z_Styrene	Z_Heptanal	Z_alphaPinene	Z_Benzaldehyde	Z_Sabinene	Z_betaPinene	Z_6Methyl5Hepten2One	Z_Z3HexenylAcetate	Z_HexylAcetate	Z_Limonene	Z_BenzylAlcohol	Z_Phenylacetaldehyde	Z_PhenylethylAlcohol	Z_BenzylAcetate	Z_1Phenyl12Propanedione	Z_Phenylethylacetate	Z_1Phenyl23Butanedione	Z_Eugenol	Z_MethylEugenol	Z_GeranylAcetone	Z_Benzylbenzoate	Z_ColourCode	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC1A	PC2A	PC3A	PC4A	PC5A	PC6A	PC7A
10MGo027	2010	mountain	Muenstertal	23	1.72770000	30	10	43	8.78222200	10.45023400	20.75333300	43.61065600	51.75586700	1.99111100	9.40222200	293.25112600	66.09225400	2.64286900	158.62580000	0.78949400	6.93354400	1.06212200	4.63392100	0.34022500	3.26393100	0.12000000	0.00948600	0.00000000	1.61679100	0.00000000	NA	1.57881300	3.20370500	1.42632400	0.64130100	-0.72326100	1.31982000	-0.21673300	-0.58545900	-0.77961200	-0.24237600	-0.56983300	0.00784600	0.06311200	-0.12681300	-0.65361700	-0.67009200	-0.76260400	-0.58735300	-0.78011000	-0.73709100	-0.56724900	-0.77719600	-0.33521300	-0.79965500	-0.33345700	NA	-0.95735100	-0.21815800	2.65353200	-0.24698200	-0.52578500	0.68911000	-0.34160800	NA	NA	NA	NA	NA	NA	NA
10MGo028	2010	mountain	Muenstertal	17	1.27699500	22	5	36	7.36888900	10.78200400	19.75555600	49.67145100	54.95192900	2.23333300	8.28222200	172.79528100	23.60047000	2.56152200	139.28046200	0.41261200	9.00421900	1.54595400	5.16945700	0.39149800	6.45189500	0.07777800	1.87522500	0.00000000	1.52139500	1.19742800	NA	0.04784300	0.05896400	0.74412500	0.32191900	-0.70583800	1.09306500	0.07178700	-0.55449500	-0.68788100	-0.43667600	-1.05154000	-0.50919900	-0.01391200	-0.27540700	-0.70898300	-0.64856500	-0.71700000	-0.57435400	-0.68257800	-0.68501200	-0.57850800	-0.19778700	-0.33521300	-0.84682700	0.88567700	NA	-0.68721100	-0.22671700	0.58880100	-0.15168500	-0.69539600	0.16869800	0.39700400	NA	NA	NA	NA	NA	NA	NA
10MGo029	2010	mountain	Muenstertal	26	1.95305200	36	8	40	6.16888900	6.80159800	15.01555600	41.70462200	42.90376800	1.37111100	6.91111100	120.74193300	27.77237300	2.15654200	105.35712300	0.44468700	3.52898100	0.92964000	0.47328200	0.23156400	0.51343700	0.05555600	0.00000000	0.00000000	1.31323700	0.00000000	NA	2.72704100	1.94580800	1.13395300	0.05074600	-0.91486800	0.01585000	-0.30746800	-0.67122100	-1.01440800	-0.67453800	-1.25970300	-0.45843400	-0.39736900	-0.53597800	-0.70427100	-0.70548700	-0.77509100	-0.68834100	-0.98680400	-0.78202400	-0.58443400	-0.78014200	-0.33521300	-0.94975900	-0.33345700	NA	-0.83098400	-0.54830600	2.36672800	-0.42178800	-1.09796500	0.00076700	-0.25893600	NA	NA	NA	NA	NA	NA	NA
10MGo030	2010	mountain	Muenstertal	2	0.15023500	21	4	25	8.34666700	9.63276100	18.06222200	52.68581300	45.87359200	2.24000000	9.58444400	186.04492000	34.45648300	2.99608500	176.44440200	0.83162000	4.84488400	0.90518400	0.72977300	0.19790600	0.95364500	0.03111100	0.00504100	0.00000000	0.66452300	0.00000000	NA	-0.14352800	-0.56998400	-0.32790200	0.54287500	-0.76619000	0.70823700	0.21528300	-0.64244800	-0.68535700	-0.21076400	-0.99855400	-0.37710100	0.39755700	0.01005500	-0.64742900	-0.69180700	-0.77739600	-0.68211500	-1.05082700	-0.77483300	-0.59095200	-0.77857700	-0.33521300	-1.27054000	-0.33345700	NA	-0.74968700	0.00273600	-0.02334800	-0.25290600	-0.90493500	0.40064200	-0.31210800	NA	NA	NA	NA	NA	NA	NA
10MGo031	2010	mountain	Muenstertal	12	0.90140800	24	7	38	11.32666700	8.14182200	15.29555600	47.84209900	47.02116500	4.12444400	8.77333300	208.16689100	53.45348000	2.98689700	174.69247000	2.05914800	15.93116300	6.37858700	1.13228400	0.24759500	3.38012700	0.18444400	0.02592400	0.00000000	2.15066100	0.00000000	NA	0.43058500	1.31686000	0.93903900	1.21628900	-0.84448700	0.07948300	-0.01529800	-0.63133000	0.02828900	-0.35147700	-0.91008800	-0.14594400	0.38885600	-0.00340200	-0.46709800	-0.57655100	-0.26150200	-0.67234500	-0.95631000	-0.73519300	-0.55006400	-0.77209200	-0.33521300	-0.53566200	-0.33345700	NA	-0.88447400	-0.02816000	1.24196500	-0.03820800	-0.80852400	0.85305700	-0.35891900	NA	NA	NA	NA	NA	NA	NA
10MGo032	2010	mountain	Muenstertal	3	0.22535200	11	2	14	7.27777800	7.58138900	14.75333300	44.92553900	49.02349600	1.96666700	5.55333300	281.90630400	32.34023700	2.92108900	140.24405200	1.00069400	20.69821600	1.59836600	13.31581700	0.63961800	15.51971400	1.62666700	0.57793900	0.00000000	2.71904600	0.00000000	NA	-2.05724200	-1.82788100	-1.39993000	0.30133000	-0.87391800	-0.04374200	-0.15413900	-0.61193100	-0.78886900	-0.91008800	-0.61520100	-0.40285200	0.32654600	-0.26800600	-0.62259100	-0.52699100	-0.71206000	-0.37662400	-0.21060500	-0.53687800	-0.16547900	-0.60066200	-0.33521300	-0.25460200	-0.33345700	NA	-0.20314000	-0.69325900	-1.80334200	-0.40838100	-0.10471100	0.09933200	-0.32850900	NA	NA	NA	NA	NA	NA	NA
10MGo033	2010	mountain	Muenstertal	22	1.65258200	25	5	28	13.20888900	10.24064700	19.90888900	49.52826500	48.39492700	2.14000000	8.08888900	156.54309500	190.56722500	2.58573600	153.41112900	1.01614100	4.75266700	0.68344200	0.85406600	0.17537100	0.49934000	0.03555600	0.00000000	0.00000000	0.90412200	0.00000000	NA	0.62195700	0.05896400	-0.03553100	1.64162900	-0.73426700	1.12791100	0.06497000	-0.61802100	-0.72322700	-0.47021500	-1.11653300	1.52247200	0.00901500	-0.16686700	-0.62032200	-0.69276500	-0.79829600	-0.67909800	-1.09369300	-0.78225500	-0.58976700	-0.78014200	-0.33521300	-1.15206100	-0.33345700	NA	-0.90157300	-0.20111200	0.58030500	-0.15334500	-1.06781300	1.83149300	-0.27950400	NA	NA	NA	NA	NA	NA	NA
10MGo034	2010	mountain	Muenstertal	19	1.42723000	28	5	34	6.32222200	7.94543700	14.53111100	36.94669000	42.95036200	2.67777800	5.53111100	137.10805200	19.19184400	2.88501400	111.10419800	1.36940500	5.77891300	1.21847800	1.39070600	0.24100700	6.92071400	0.13333300	0.31223200	0.00000000	1.17708400	0.00000000	NA	1.19607100	0.05896400	0.54921100	0.08539600	-0.85480000	-0.09424500	-0.53396600	-0.67076900	-0.51956900	-0.91394300	-1.19425500	-0.56284300	0.29238800	-0.49183400	-0.56842500	-0.68209600	-0.74786600	-0.66607300	-0.96884200	-0.67735300	-0.56369400	-0.68317800	-0.33521300	-1.01708500	-0.33345700	NA	-0.68417200	-0.55806900	0.90695000	-0.35350100	-0.95955800	0.09225200	-0.23925300	NA	NA	NA	NA	NA	NA	NA
10MGo035	2010	mountain	Muenstertal	9	0.67605600	23	5	34	7.51777800	8.51573900	16.22000000	40.05983600	104.51688700	2.55777800	7.15555600	211.25730400	45.81933000	2.74831600	118.90590800	17.10515100	106.41977800	45.48276500	52.70404100	0.96250900	106.74392000	2.22222200	10.55197600	0.54666700	3.09035700	0.00000000	NA	0.23921400	0.05896400	0.54921100	0.35556400	-0.82485000	0.28957300	-0.38576700	-0.07429500	-0.56501300	-0.63213100	-0.89772900	-0.23883700	0.16295500	-0.43190800	1.74324300	0.36419100	3.42425200	0.57941600	0.40359600	0.95338600	-0.00666700	2.49679500	0.54870700	-0.07099400	-0.33345700	NA	0.28193100	-0.78694700	0.26113900	2.84980100	-0.84006400	0.09804800	0.35087300	NA	NA	NA	NA	NA	NA	NA
10MGo036	2010	mountain	Muenstertal	16	1.20187800	26	5	32	6.59111100	8.88159700	14.63333300	36.00524300	56.25460800	1.93111100	7.81555600	146.52124800	35.13997100	3.30148900	136.39439200	1.50096000	7.65224900	1.81627800	1.14558400	0.19588400	2.38764000	0.09333300	0.00000000	0.00000000	0.98524100	0.00000000	NA	0.81332800	0.05896400	0.35429700	0.14615800	-0.80563700	-0.07101400	-0.57878300	-0.54187400	-0.80233400	-0.51763400	-1.15661100	-0.36878500	0.68673000	-0.29757600	-0.54909900	-0.66262000	-0.69152100	-0.67202200	-1.05467300	-0.75140700	-0.57436000	-0.78014200	-0.33521300	-1.11194900	-0.33345700	NA	-0.69637700	-0.44919800	0.74146300	-0.34081000	-0.96863000	0.29681400	-0.26471800	NA	NA	NA	NA	NA	NA	NA
10MGo037	2010	mountain	Muenstertal	19	1.42723000	29	8	44	7.30666700	19.46867800	16.75777800	37.59419200	46.10497900	2.44666700	9.37333300	190.77137300	18.14339400	2.16033600	181.82684200	0.91836700	5.60781300	3.53839000	1.99583000	0.29622500	35.52431800	0.13333300	0.01598400	0.00000000	1.30806400	0.00000000	NA	1.38744200	1.94580800	1.52378100	0.30785800	-0.24965800	0.41178900	-0.50314200	-0.64020600	-0.60709100	-0.24738800	-0.97965300	-0.57560100	-0.39377700	0.05139900	-0.63468500	-0.68387500	-0.52920400	-0.65138500	-0.86380600	-0.21007700	-0.56369400	-0.77517800	-0.33521300	-0.95231700	-0.33345700	NA	-0.78578500	-0.11520900	1.99778500	-0.27892300	-0.84358700	0.06402300	-0.28005500	NA	NA	NA	NA	NA	NA	NA
10MGo039	2010	mountain	Muenstertal	38	2.85446000	36	9	56	8.52444400	18.83265800	17.76222200	47.40680300	72.01018900	5.66222200	11.28000000	387.45223200	38.09860600	3.48317100	281.30781000	1.92621300	13.90015100	3.07640800	1.51584600	0.29891200	3.76477700	0.39333300	0.50206100	0.00000000	2.11968600	0.00000000	NA	2.72704100	2.57475700	2.69326600	0.58304900	-0.28305900	0.64005900	-0.03602000	-0.38922900	0.61065100	0.08338400	-0.19311900	-0.33278400	0.85875600	0.81552800	-0.48662700	-0.59766600	-0.57274800	-0.66303500	-0.85869400	-0.72891000	-0.49436200	-0.62422600	-0.33521300	-0.55097900	-0.33345700	NA	-0.99701500	0.64953600	3.27076300	-0.25844000	-0.49296300	0.63076800	-0.38439700	NA	NA	NA	NA	NA	NA	NA
10MGo040	2010	mountain	Muenstertal	43	3.23004700	25	8	57	9.01555600	17.41371000	15.91555600	42.21843600	65.41517500	3.30222200	9.41777800	235.94223200	35.58994000	2.55456400	195.71001100	1.64732200	25.29500300	2.42271700	7.17324400	0.46865700	16.08634700	0.75333300	0.99947200	0.00444400	2.69655700	0.00000000	NA	0.62195700	1.94580800	2.79072300	0.69402900	-0.35757500	0.22038500	-0.28300900	-0.45312400	-0.28309000	-0.23967800	-0.79901300	-0.36330900	-0.02050000	0.15803700	-0.52759800	-0.47920200	-0.63436100	-0.52571800	-0.53580700	-0.52762100	-0.39836300	-0.46975400	-0.32802700	-0.26572300	-0.33345700	NA	-0.70882200	-0.06194700	2.12406200	-0.25540400	-0.52854100	0.44296200	-0.33631100	NA	NA	NA	NA	NA	NA	NA
10MGo041	2010	mountain	Muenstertal	9	0.67605600	21	5	50	10.14666700	24.67152800	22.86000000	56.30941800	75.15258300	5.40000000	13.46666700	294.53616200	41.78563300	4.19010700	303.32960300	3.14400800	20.64153300	6.70527800	6.47847900	0.52915600	20.67591500	0.49777800	1.89950800	0.16666700	2.53069600	0.00000000	NA	-0.14352800	0.05896400	2.10852300	0.94963500	0.02356900	1.79858200	0.38778200	-0.35878500	0.51134600	0.46273000	-0.56469400	-0.28792000	1.52812200	0.98468100	-0.30772600	-0.52758100	-0.23071000	-0.54258100	-0.42072600	-0.45264500	-0.46651000	-0.19024600	-0.06572500	-0.34773900	-0.33345700	NA	-0.75219800	0.89717100	1.15844100	0.15529900	-0.20176800	0.94546300	-0.21409200	NA	NA	NA	NA	NA	NA	NA
10MGo042	2010	mountain	Muenstertal	12	0.90140800	26	6	35	4.05111100	15.54013800	11.28222200	31.65406200	145.62267800	1.68666700	6.92666700	584.07141400	23.79944300	2.62121800	119.21048300	8.22749700	59.39732600	9.12831800	66.09848300	1.36122500	98.47561400	6.07555600	4.82456300	0.87555600	5.17042700	0.62169000	NA	0.81332800	0.68791200	0.64666800	-0.42782500	-0.45596500	-0.83258900	-0.78591800	0.32394900	-0.89490600	-0.67183900	0.59316800	-0.50677800	0.04261200	-0.42956800	0.43906700	-0.12466600	-0.00232600	0.90452900	1.16203100	0.81831200	1.02087100	0.71813500	1.08049600	0.95757700	0.29950300	NA	0.86913600	-1.16514900	0.57435700	-0.25962600	0.68134100	-0.49155600	0.79511700	NA	NA	NA	NA	NA	NA	NA
10MGo043	2010	mountain	Muenstertal	14	1.05164300	26	4	23	4.67111100	17.21083500	11.61111100	42.26525300	264.97418500	2.63555600	10.75555600	774.40508900	44.38182000	2.01039100	174.31352600	22.30654000	104.13451300	10.33444400	84.43297800	2.64645100	53.49174200	7.82444400	4.72868000	0.06888900	4.03906700	0.00000000	NA	0.81332800	-0.56998400	-0.52281600	-0.28771900	-0.36822900	-0.75784500	-0.28078000	1.48026100	-0.53555900	-0.00759800	1.35432000	-0.25632900	-0.53575200	-0.00631300	2.50735600	0.34043300	0.11135700	1.34954800	3.60678000	0.08344400	1.48723300	0.68835900	-0.22382500	0.39813200	-0.33345700	NA	1.43465900	-0.59865100	-0.58068700	1.01459600	0.58092800	-0.69520200	-0.46493400	NA	NA	NA	NA	NA	NA	NA
10MGo044	2010	mountain	Muenstertal	42	3.15493000	28	9	50	5.43555600	10.69938000	15.63555600	26.42171800	120.85480900	2.72222200	6.37111100	863.01257300	31.68836400	5.63181700	145.18363800	10.41687900	112.21927300	17.37986700	25.76368400	1.13496900	25.83686800	3.72000000	0.77808000	0.00000000	3.92597600	0.00000000	NA	1.19607100	2.57475700	2.10852300	-0.11497100	-0.71017700	0.15675200	-1.03500000	0.08399100	-0.50273800	-0.76821800	1.70866400	-0.41078400	2.89321100	-0.23006400	0.76069900	0.42448400	0.77542100	-0.07448600	0.73164900	-0.36833400	0.39273400	-0.53850800	-0.33521300	0.34221000	-0.33345700	NA	-0.05744800	-1.01676800	2.39971800	0.43655000	1.17446400	0.58617200	-0.63888700	NA	NA	NA	NA	NA	NA	NA
10MGo045	2010	mountain	Muenstertal	11	0.82629100	18	3	25	5.35333300	23.74782600	12.50888900	177.51964600	127.16601500	11.33111100	44.88000000	423.81138500	31.30580300	1.85107300	1061.30376200	2.14712800	23.95039300	1.73566100	25.54810600	0.64537700	20.49637600	2.69555600	0.92000800	0.00666700	4.89225500	0.00000000	NA	-0.71764200	-1.19893200	-0.32790200	-0.13355200	-0.02494000	-0.55381600	6.15790400	0.14513600	2.75747800	5.91236400	-0.04771700	-0.41543900	-0.68660400	6.80680600	-0.45417300	-0.49318100	-0.69911900	-0.07971900	-0.19965200	-0.45557800	0.11955300	-0.49443200	-0.32443300	0.82002400	-0.33345700	NA	-0.46135500	6.60886600	-0.72252600	-0.49278900	-1.26893200	-0.88403300	-0.93904400	NA	NA	NA	NA	NA	NA	NA
10MGo046	2010	mountain	Muenstertal	12	0.90140800	26	5	18	4.95555600	37.63655100	20.34888900	96.89489600	761.26064800	6.02888900	30.01555600	672.44921100	44.51817900	3.66008900	778.70924500	22.99231200	346.89798000	24.64758400	210.43826600	2.82980400	270.01872100	22.62888900	8.49997800	0.04000000	3.49131100	0.00000000	NA	0.81332800	0.05896400	-1.01010200	-0.22344100	0.70442500	1.22790600	2.31982300	6.28842500	0.74950800	3.33365700	0.94659500	-0.25467000	1.02627100	4.63615100	2.60809900	2.86426300	1.46043800	4.40797700	3.95555300	3.62068700	5.43501400	1.85954300	-0.27053600	0.12727400	-0.33345700	NA	4.78460600	3.09325900	-0.40961200	0.63991900	-0.53705800	-0.68360500	-0.86557800	NA	NA	NA	NA	NA	NA	NA
10MGo047	2010	mountain	Muenstertal	11	0.82629100	17	4	23	4.83777800	9.81192200	10.40666700	28.70885200	61.79819600	3.41555600	7.64666700	634.66535500	36.36924500	2.02873300	213.15357400	2.63327700	12.14965400	2.07426400	5.34337600	0.39011700	3.38907300	0.06000000	0.14375000	0.00000000	2.35967000	0.00000000	NA	-0.90901400	-0.56998400	-0.52281600	-0.25005600	-0.75678200	-1.03156800	-0.92612200	-0.48816600	-0.24017000	-0.54693300	0.79549600	-0.35382700	-0.51838600	0.29202400	-0.38275500	-0.61586400	-0.66720500	-0.57013300	-0.68520600	-0.73504700	-0.58324900	-0.73550000	-0.33521300	-0.43230900	-0.33345700	NA	-0.64110200	-0.45255500	-0.75918400	-0.18936400	0.09083200	-0.35915300	-0.44487200	NA	NA	NA	NA	NA	NA	NA
10MGo048	2010	mountain	Muenstertal	18	1.35211300	25	5	37	11.35111100	37.27352100	15.47555600	82.76948200	285.29917600	7.70444400	27.96888900	1385.13669000	238.74666600	2.77305800	631.00907800	14.35701900	143.71374700	20.71966600	56.30081500	1.47576600	118.10088100	8.51333300	10.97397600	0.04222200	4.27935300	0.00000000	NA	0.62195700	0.05896400	0.84158200	1.22181300	0.68536000	0.12039000	1.64739300	1.67717500	1.38404700	2.97859800	3.79665800	2.10872500	0.18638200	3.50164100	1.33952700	0.75190900	1.09021300	0.66671800	1.37991000	1.13891600	1.67093300	2.62784800	-0.26694300	0.51695100	-0.33345700	NA	0.89411300	2.56569600	0.28776100	1.25209900	0.89278500	1.27798800	-0.60564100	NA	NA	NA	NA	NA	NA	NA
10MGo049	2010	mountain	Muenstertal	16	1.20187800	30	7	40	7.56444400	38.30562000	17.89555600	37.18120600	100.59458500	2.31777800	10.73777800	901.37879400	67.17876400	3.92391800	163.58471900	6.66876900	30.65689900	6.96672700	81.71936500	0.74526600	173.51704000	0.36444400	1.10916200	0.00000000	5.23096200	0.00000000	NA	1.57881300	1.31686000	1.13395300	0.36611000	0.73956100	0.67036000	-0.52280200	-0.11229600	-0.65590200	-0.01068200	1.86209200	0.02106700	1.27607900	-0.08872200	0.21008100	-0.42345800	-0.20606700	1.28368300	-0.00964300	2.04420900	-0.50206500	-0.43569000	-0.33521300	0.98751100	-0.33345700	NA	0.39235200	-0.58846700	1.64781500	-1.00145100	1.93808300	0.53368400	-0.38345400	NA	NA	NA	NA	NA	NA	NA
10MGo050	2010	mountain	Muenstertal	8	0.60093900	14	3	18	5.48000000	15.06020700	9.67555600	22.69851200	298.69377200	2.08444400	4.25777800	994.42624700	369.86299900	2.63356700	112.62223100	48.91397000	303.59060700	37.06180200	35.49051800	1.88744000	32.35515300	15.67111100	3.03572300	0.24666700	4.11889300	0.00000000	NA	-1.48312800	-1.19893200	-1.01010200	-0.10492800	-0.48116900	-1.19772000	-1.21224000	1.80694600	-0.74426600	-1.13484300	2.23419300	3.70416300	0.05430500	-0.48017400	6.41613400	2.41402900	2.63053700	0.16160600	2.16299400	-0.26184900	3.57963900	0.16260700	0.06362900	0.43760500	-0.33345700	NA	1.24048600	-1.66568900	-2.10626800	4.32430700	0.40379000	1.26438600	-0.79236900	NA	NA	NA	NA	NA	NA	NA
10MGo052	2010	mountain	Muenstertal	3	0.22535200	12	4	25	16.11111100	9.50788900	16.10000000	33.14337400	62.33480100	1.39777800	6.92888900	204.16561600	136.16073200	1.50882500	114.10054500	2.06758500	8.89623200	1.88238400	2.34706900	0.31378900	1.74348600	0.03777800	1.50040000	0.44444400	1.75857800	0.36136200	NA	-1.86587000	-0.56998400	-0.32790200	2.29746700	-0.77274800	0.26230200	-0.71502000	-0.48296700	-1.00430900	-0.67145400	-0.92608900	0.86044700	-1.01066300	-0.46881800	-0.46585900	-0.64968800	-0.68529000	-0.64286000	-0.83039600	-0.76193000	-0.58917500	-0.31419000	0.38342100	-0.72954300	0.03445600	NA	-0.77419700	-0.83499300	-0.94734200	0.16436500	-0.81177400	1.51165500	0.34518200	NA	NA	NA	NA	NA	NA	NA
10MGo053	2010	mountain	Muenstertal	8	0.60093900	20	4	15	4.43111100	20.95337300	14.06222200	31.87097700	249.66355800	2.54444400	8.31777800	261.92255400	52.92750400	2.22053700	109.69373000	16.25229300	155.19365000	27.25378900	13.57543700	1.11255500	28.26392100	8.75333300	1.38558900	0.00000000	6.42422900	0.00000000	NA	-0.33490000	-0.56998400	-1.30247300	-0.34195400	-0.17169000	-0.20080500	-0.77559200	1.33192700	-0.57006300	-0.43050700	-0.69511700	-0.15234400	-0.33677500	-0.50266800	1.61795300	0.87125700	1.70608500	-0.37032200	0.68901100	-0.32868500	1.73493200	-0.34984500	-0.33521300	1.57756700	-0.33345700	NA	0.55092500	-0.85806800	-1.18093400	1.63147200	0.36653800	-0.65099900	-0.59366400	NA	NA	NA	NA	NA	NA	NA
10MGo055	2010	mountain	Muenstertal	4	0.30046900	17	4	23	5.96666700	24.51984400	20.34444400	41.01590000	302.32533900	3.92000000	8.90888900	374.44315600	32.60443100	1.51813100	139.09327900	8.34034500	230.51053500	8.37855700	61.53528800	1.00399200	131.60650900	11.40666700	0.95105400	0.00666700	4.30784900	0.00000000	NA	-0.90901400	-0.56998400	-0.52281600	0.00504800	0.01560300	1.22689600	-0.34025400	1.84212900	-0.04913500	-0.32796000	-0.24514300	-0.39963700	-1.00185200	-0.27684500	0.45564400	1.65427000	-0.07299500	0.79377000	0.48250500	1.35954800	2.44247500	-0.48479000	-0.32443300	0.53104200	-0.33345700	NA	1.58244100	-0.38846100	-0.96178900	-0.04636400	0.25557200	-0.58530200	-0.63090700	NA	NA	NA	NA	NA	NA	NA
10MGo056	2010	mountain	Muenstertal	10	0.75117400	21	4	17	4.29555600	13.32047900	18.76222200	32.92016400	199.31907900	2.57777800	6.68666700	319.21008900	30.16916000	1.95752200	131.24042900	6.61145100	74.44904500	4.80154700	84.78046800	1.49143900	42.49458500	3.52000000	2.42987200	0.00000000	2.09873500	0.00000000	NA	-0.14352800	-0.56998400	-1.10755900	-0.37258600	-0.57253000	0.86731900	-0.72564600	0.84417500	-0.55743900	-0.71347500	-0.46602200	-0.42927000	-0.58581200	-0.33716400	0.20166000	0.03181600	-0.41014500	1.35798200	1.40972200	-0.09620900	0.33940100	-0.02554100	-0.33521300	-0.56133900	-0.33345700	NA	0.81665000	-0.67770000	-0.70102100	-0.00626600	-0.24136100	-0.50034400	-0.31321400	NA	NA	NA	NA	NA	NA	NA
10MGo057	2010	mountain	Muenstertal	9	0.67605600	30	6	39	5.33777800	15.29387900	22.13111100	38.94406900	338.30747100	2.18222200	8.43777800	318.83481800	138.38217700	3.09608700	194.59371600	5.02723700	235.48290600	5.20833500	93.01811500	1.64403200	165.07249500	11.71555600	0.80767300	0.00000000	2.31395100	0.00000000	NA	1.57881300	0.68791200	1.03649600	-0.13706700	-0.46889700	1.63293500	-0.43888200	2.19073400	-0.70723700	-0.40969000	-0.46752300	0.88747800	0.49224400	0.14946300	-0.03106900	1.70596400	-0.37180300	1.55792800	1.69998300	1.90625700	2.52484400	-0.52931800	-0.33521300	-0.45491700	-0.33345700	NA	2.14700700	-0.43137200	1.24788100	-0.78780800	-0.44790500	0.56381700	-0.61498800	NA	NA	NA	NA	NA	NA	NA
10MGo058	2010	mountain	Muenstertal	1	0.07511700	24	4	27	7.60222200	31.72497500	14.04888900	28.81488800	214.09643700	3.02444400	8.00222200	438.10346600	79.27991300	2.57450800	147.67391300	4.40158900	249.75375700	9.95324000	63.87037600	0.74599800	169.24940600	5.72000000	3.05034600	0.00000000	5.35365400	0.00000000	NA	0.43058500	-0.56998400	-0.13298800	0.37464700	0.39397900	-0.20383500	-0.92107400	0.98734300	-0.38828500	-0.48525000	0.00943700	0.16831500	-0.00161600	-0.21093600	-0.12298100	1.85432700	0.07542600	0.85044800	-0.00825100	1.97449200	0.92605700	0.16714900	-0.33521300	1.04818100	-0.33345700	NA	1.38825400	-0.76192900	-0.28988900	-0.68200400	0.59524100	0.11235900	-0.39615500	NA	NA	NA	NA	NA	NA	NA
10MGo059	2010	mountain	Muenstertal	8	0.60093900	18	4	26	6.88888900	22.15475600	13.73555600	26.42278900	469.62143700	4.19555600	6.68000000	366.42595000	69.65150600	3.39981900	134.16856500	29.97003700	609.30266900	44.62857100	273.82906000	2.22287700	327.60543300	11.40666700	7.19178800	0.01111100	4.26515400	0.00000000	NA	-0.71764200	-0.56998400	-0.23044500	0.21345000	-0.10859900	-0.27504300	-1.03494900	3.46294100	0.05521900	-0.71463200	-0.27720400	0.05115600	0.77983400	-0.31467300	3.63316600	5.59228800	3.34374100	5.94661200	2.80106000	4.56143900	2.44247500	1.45328200	-0.31724700	0.50993000	-0.33345700	NA	4.74408300	-1.17701400	-1.04738000	1.47630000	-0.36571300	-0.09737600	-0.64997900	NA	NA	NA	NA	NA	NA	NA
10MGo060	2010	mountain	Muenstertal	20	1.50234700	24	6	33	8.00888900	20.84404200	14.39333300	27.85056800	323.96091900	2.56666700	6.60000000	506.33708600	389.49282600	5.60467800	124.91962700	5.86863800	366.79009700	10.64752600	102.39336200	2.36552800	93.29640400	10.76222200	0.51229200	0.00000000	2.20103400	0.00000000	NA	0.43058500	0.68791200	0.45175400	0.46654500	-0.17743100	-0.12555600	-0.96698000	2.05174100	-0.56164700	-0.72851000	0.28230600	3.94302100	2.86751500	-0.38571500	0.09253700	3.07106700	0.14086600	1.78548700	3.07241000	0.73370300	2.27062600	-0.62104900	-0.33521300	-0.51075300	-0.33345700	NA	2.46674700	-0.97093200	0.55126900	-0.92923100	-0.31170300	2.84399000	-0.67825400	NA	NA	NA	NA	NA	NA	NA
10MGo061	2010	mountain	Muenstertal	16	1.20187800	18	4	24	6.53333300	11.14419000	14.18444400	34.83765600	124.32801300	1.42888900	8.44222200	851.33979100	32.00989700	3.06681700	190.04300200	8.99887800	209.43987900	24.31378300	22.00351400	0.84590600	31.50586500	1.97111100	4.74693400	0.00000000	5.45208400	0.00000000	NA	-0.71764200	-0.56998400	-0.42535900	0.13310200	-0.68681800	-0.17302800	-0.63436500	0.11764100	-0.99252700	-0.40891900	1.66198500	-0.40687200	0.46453000	0.11450800	0.55238700	1.43521400	1.42897500	-0.16575400	0.18179400	-0.27572400	-0.07362800	0.69402800	-0.33521300	1.09685300	-0.33345700	NA	0.11041600	-0.94552900	-0.73027500	1.19090400	1.26353900	-0.17802700	-0.58534300	NA	NA	NA	NA	NA	NA	NA
